"race_m","income","income_q"
"Black",33000,55.98
"Black",33000,55.99
"Black",33000,56
"Black",33000,56.01
"Black",33000,56.02
"Black",33000,56.03
"Black",33000,56.04
"Black",33000,56.05
"Black",33000,56.06
"Black",33000,56.07
"Black",33000,56.08
"Black",33000,56.09
"Black",33000,56.1
"Black",33000,56.11
"Black",33000,56.12
"Black",33000,56.13
"Black",33000,56.14
"Black",33000,56.15
"Black",33000,56.16
"Black",33000,56.17
"Black",33000,56.18
"Black",33000,56.19
"Black",33000,56.2
"Black",33000,56.21
"Black",33000,56.22
"Black",33000,56.23
"Black",33000,56.24
"Black",33000,56.25
"Black",33000,56.26
"Black",33000,56.27
"Black",33000,56.28
"Black",33000,56.29
"Black",33090,56.3
"Black",33100,56.31
"Black",33200,56.32
"Black",33200,56.33
"Black",33276.8700000002,56.34
"Black",33300,56.35
"Black",33300,56.36
"Black",33300,56.37
"Black",33300,56.38
"Black",33300,56.39
"Black",33400,56.4
"Black",33400,56.41
"Black",33500,56.42
"Black",33500,56.43
"Black",33600,56.44
"Black",33600,56.45
"Black",33600,56.46
"Black",33600,56.47
"Black",33600,56.48
"Black",33700,56.49
"Black",33700,56.5
"Black",33700,56.51
"Black",33800,56.52
"Black",33800,56.53
"Black",33800,56.54
"Black",33800,56.55
"Black",33900,56.56
"Black",33900,56.57
"Black",34000,56.58
"Black",34000,56.59
"Black",34000,56.6
"Black",34000,56.61
"Black",34000,56.62
"Black",34000,56.63
"Black",34000,56.64
"Black",34000,56.65
"Black",34000,56.66
"Black",34000,56.67
"Black",34000,56.68
"Black",34000,56.69
"Black",34000,56.7
"Black",34000,56.71
"Black",34000,56.72
"Black",34000,56.73
"Black",34000,56.74
"Black",34000,56.75
"Black",34000,56.76
"Black",34000,56.77
"Black",34000,56.78
"Black",34000,56.79
"Black",34000,56.8
"Black",34000,56.81
"Black",34000,56.82
"Black",34000,56.83
"Black",34000,56.84
"Black",34000,56.85
"Black",34000,56.86
"Black",34000,56.87
"Black",34000,56.88
"Black",34000,56.89
"Black",34000,56.9
"Black",34000,56.91
"Black",34000,56.92
"Black",34000,56.93
"Black",34000,56.94
"Black",34000,56.95
"Black",34000,56.96
"Black",34000,56.97
"Black",34000,56.98
"Black",34100,56.99
"Black",34100,57
"Black",34200,57.01
"Black",34200,57.02
"Black",34300,57.03
"Black",34300,57.04
"Black",34300,57.05
"Black",34300,57.06
"Black",34300,57.07
"Black",34400,57.08
"Black",34500,57.09
"Black",34500,57.1
"Black",34500,57.11
"Black",34500,57.12
"Black",34600,57.13
"Black",34600,57.14
"Black",34600,57.15
"Black",34700,57.16
"Black",34700,57.17
"Black",34800,57.18
"Black",34800,57.19
"Black",34900,57.2
"Black",34900,57.21
"Black",35000,57.22
"Black",35000,57.23
"Black",35000,57.24
"Black",35000,57.25
"Black",35000,57.26
"Black",35000,57.27
"Black",35000,57.28
"Black",35000,57.29
"Black",35000,57.3
"Black",35000,57.31
"Black",35000,57.32
"Black",35000,57.33
"Black",35000,57.34
"Black",35000,57.35
"Black",35000,57.36
"Black",35000,57.37
"Black",35000,57.38
"Black",35000,57.39
"Black",35000,57.4
"Black",35000,57.41
"Black",35000,57.42
"Black",35000,57.43
"Black",35000,57.44
"Black",35000,57.45
"Black",35000,57.46
"Black",35000,57.47
"Black",35000,57.48
"Black",35000,57.49
"Black",35000,57.5
"Black",35000,57.51
"Black",35000,57.52
"Black",35000,57.53
"Black",35000,57.54
"Black",35000,57.55
"Black",35000,57.56
"Black",35000,57.57
"Black",35000,57.58
"Black",35000,57.59
"Black",35000,57.6
"Black",35000,57.61
"Black",35000,57.62
"Black",35000,57.63
"Black",35000,57.64
"Black",35000,57.65
"Black",35000,57.66
"Black",35000,57.67
"Black",35000,57.68
"Black",35000,57.69
"Black",35000,57.7
"Black",35000,57.71
"Black",35000,57.72
"Black",35000,57.73
"Black",35000,57.74
"Black",35000,57.75
"Black",35000,57.76
"Black",35000,57.77
"Black",35000,57.78
"Black",35000,57.79
"Black",35000,57.8
"Black",35000,57.81
"Black",35000,57.82
"Black",35000,57.83
"Black",35000,57.84
"Black",35000,57.85
"Black",35000,57.86
"Black",35000,57.87
"Black",35000,57.88
"Black",35000,57.89
"Black",35000,57.9
"Black",35000,57.91
"Black",35000,57.92
"Black",35000,57.93
"Black",35000,57.94
"Black",35000,57.95
"Black",35000,57.96
"Black",35000,57.97
"Black",35000,57.98
"Black",35000,57.99
"Black",35000,58
"Black",35000,58.01
"Black",35000,58.02
"Black",35000,58.03
"Black",35000,58.04
"Black",35000,58.05
"Black",35000,58.06
"Black",35000,58.07
"Black",35000,58.08
"Black",35000,58.09
"Black",35000,58.1
"Black",35000,58.11
"Black",35000,58.12
"Black",35000,58.13
"Black",35000,58.14
"Black",35000,58.15
"Black",35000,58.16
"Black",35000,58.17
"Black",35000,58.18
"Black",35000,58.19
"Black",35000,58.2
"Black",35000,58.21
"Black",35000,58.22
"Black",35000,58.23
"Black",35000,58.24
"Black",35000,58.25
"Black",35000,58.26
"Black",35000,58.27
"Black",35000,58.28
"Black",35000,58.29
"Black",35000,58.3
"Black",35000,58.31
"Black",35000,58.32
"Black",35000,58.33
"Black",35000,58.34
"Black",35000,58.35
"Black",35000,58.36
"Black",35000,58.37
"Black",35000,58.38
"Black",35000,58.39
"Black",35000,58.4
"Black",35000,58.41
"Black",35000,58.42
"Black",35000,58.43
"Black",35000,58.44
"Black",35000,58.45
"Black",35000,58.46
"Black",35000,58.47
"Black",35000,58.48
"Black",35000,58.49
"Black",35000,58.5
"Black",35000,58.51
"Black",35000,58.52
"Black",35000,58.53
"Black",35000,58.54
"Black",35000,58.55
"Black",35000,58.56
"Black",35000,58.57
"Black",35000,58.58
"Black",35000,58.59
"Black",35000,58.6
"Black",35000,58.61
"Black",35000,58.62
"Black",35000,58.63
"Black",35000,58.64
"Black",35000,58.65
"Black",35000,58.66
"Black",35000,58.67
"Black",35000,58.68
"Black",35000,58.69
"Black",35000,58.7
"Black",35000,58.71
"Black",35000,58.72
"Black",35000,58.73
"Black",35000,58.74
"Black",35000,58.75
"Black",35000,58.76
"Black",35000,58.77
"Black",35000,58.78
"Black",35000,58.79
"Black",35000,58.8
"Black",35000,58.81
"Black",35000,58.82
"Black",35000,58.83
"Black",35000,58.84
"Black",35000,58.85
"Black",35000,58.86
"Black",35000,58.87
"Black",35000,58.88
"Black",35000,58.89
"Black",35000,58.9
"Black",35000,58.91
"Black",35000,58.92
"Black",35000,58.93
"Black",35000,58.94
"Black",35000,58.95
"Black",35000,58.96
"Black",35000,58.97
"Black",35000,58.98
"Black",35000,58.99
"Black",35000,59
"Black",35000,59.01
"Black",35000,59.02
"Black",35000,59.03
"Black",35000,59.04
"Black",35000,59.05
"Black",35000,59.06
"Black",35000,59.07
"Black",35000,59.08
"Black",35000,59.09
"Black",35000,59.1
"Black",35000,59.11
"Black",35000,59.12
"Black",35000,59.13
"Black",35000,59.14
"Black",35000,59.15
"Black",35000,59.16
"Black",35000,59.17
"Black",35000,59.18
"Black",35035.005,59.19
"Black",35100,59.2
"Black",35100,59.21
"Black",35200,59.22
"Black",35200,59.23
"Black",35200,59.24
"Black",35300,59.25
"Black",35300,59.26
"Black",35400,59.27
"Black",35400,59.28
"Black",35400,59.29
"Black",35400,59.3
"Black",35500,59.31
"Black",35500,59.32
"Black",35525.0700000001,59.33
"Black",35600,59.34
"Black",35600,59.35
"Black",35700,59.36
"Black",35700,59.37
"Black",35700,59.38
"Black",35800,59.39
"Black",35800,59.4
"Black",35800,59.41
"Black",35900,59.42
"Black",36000,59.43
"Black",36000,59.44
"Black",36000,59.45
"Black",36000,59.46
"Black",36000,59.47
"Black",36000,59.48
"Black",36000,59.49
"Black",36000,59.5
"Black",36000,59.51
"Black",36000,59.52
"Black",36000,59.53
"Black",36000,59.54
"Black",36000,59.55
"Black",36000,59.56
"Black",36000,59.57
"Black",36000,59.58
"Black",36000,59.59
"Black",36000,59.6
"Black",36000,59.61
"Black",36000,59.62
"Black",36000,59.63
"Black",36000,59.64
"Black",36000,59.65
"Black",36000,59.66
"Black",36000,59.67
"Black",36000,59.68
"Black",36000,59.69
"Black",36000,59.7
"Black",36000,59.71
"Black",36000,59.72
"Black",36000,59.73
"Black",36000,59.74
"Black",36000,59.75
"Black",36000,59.76
"Black",36000,59.77
"Black",36000,59.78
"Black",36000,59.79
"Black",36000,59.8
"Black",36000,59.81
"Black",36000,59.82
"Black",36000,59.83
"Black",36000,59.84
"Black",36000,59.85
"Black",36000,59.86
"Black",36000,59.87
"Black",36000,59.88
"Black",36000,59.89
"Black",36000,59.9
"Black",36000,59.91
"Black",36000,59.92
"Black",36000,59.93
"Black",36000,59.94
"Black",36000,59.95
"Black",36000,59.96
"Black",36000,59.97
"Black",36000,59.98
"Black",36000,59.99
"Black",36000,60
"Black",36000,60.01
"Black",36000,60.02
"Black",36000,60.03
"Black",36000,60.04
"Black",36000,60.05
"Black",36000,60.06
"Black",36000,60.07
"Black",36000,60.08
"Black",36000,60.09
"Black",36000,60.1
"Black",36000,60.11
"Black",36000,60.12
"Black",36000,60.13
"Black",36000,60.14
"Black",36000,60.15
"Black",36000,60.16
"Black",36000,60.17
"Black",36000,60.18
"Black",36000,60.19
"Black",36000,60.2
"Black",36000,60.21
"Black",36000,60.22
"Black",36010,60.23
"Black",36100,60.24
"Black",36200,60.25
"Black",36200,60.26
"Black",36200,60.27
"Black",36205.06,60.28
"Black",36300,60.29
"Black",36400,60.3
"Black",36400,60.31
"Black",36400,60.32
"Black",36400,60.33
"Black",36400,60.34
"Black",36500,60.35
"Black",36500,60.36
"Black",36500,60.37
"Black",36500,60.38
"Black",36500,60.39
"Black",36600,60.4
"Black",36600,60.41
"Black",36700,60.42
"Black",36700,60.43
"Black",36700,60.44
"Black",36729.4250000003,60.45
"Black",36800,60.46
"Black",36800,60.47
"Black",36900,60.48
"Black",36900,60.49
"Black",36997.4999999999,60.5
"Black",37000,60.51
"Black",37000,60.52
"Black",37000,60.53
"Black",37000,60.54
"Black",37000,60.55
"Black",37000,60.56
"Black",37000,60.57
"Black",37000,60.58
"Black",37000,60.59
"Black",37000,60.6
"Black",37000,60.61
"Black",37000,60.62
"Black",37000,60.63
"Black",37000,60.64
"Black",37000,60.65
"Black",37000,60.66
"Black",37000,60.67
"Black",37000,60.68
"Black",37000,60.69
"Black",37000,60.7
"Black",37000,60.71
"Black",37000,60.72
"Black",37000,60.73
"Black",37000,60.74
"Black",37000,60.75
"Black",37000,60.76
"Black",37000,60.77
"Black",37000,60.78
"Black",37000,60.79
"Black",37000,60.8
"Black",37000,60.81
"Black",37000,60.82
"Black",37000,60.83
"Black",37000,60.84
"Black",37000,60.85
"Black",37000,60.86
"Black",37000,60.87
"Black",37000,60.88
"Black",37000,60.89
"Black",37095.55,60.9
"Black",37200,60.91
"Black",37200,60.92
"Black",37200,60.93
"Black",37300,60.94
"Black",37300,60.95
"Black",37400,60.96
"Black",37400,60.97
"Black",37400,60.98
"Black",37400,60.99
"Black",37400,61
"Black",37400,61.01
"Black",37500,61.02
"Black",37500,61.03
"Black",37500,61.04
"Black",37500,61.05
"Black",37500,61.06
"Black",37600,61.07
"Black",37600,61.08
"Black",37700,61.09
"Black",37800,61.1
"Black",37800,61.11
"Black",37900,61.12
"Black",37900,61.13
"Black",38000,61.14
"Black",38000,61.15
"Black",38000,61.16
"Black",38000,61.17
"Black",38000,61.18
"Black",38000,61.19
"Black",38000,61.2
"Black",38000,61.21
"Black",38000,61.22
"Black",38000,61.23
"Black",38000,61.24
"Black",38000,61.25
"Black",38000,61.26
"Black",38000,61.27
"Black",38000,61.28
"Black",38000,61.29
"Black",38000,61.3
"Black",38000,61.31
"Black",38000,61.32
"Black",38000,61.33
"Black",38000,61.34
"Black",38000,61.35
"Black",38000,61.36
"Black",38000,61.37
"Black",38000,61.38
"Black",38000,61.39
"Black",38000,61.4
"Black",38000,61.41
"Black",38000,61.42
"Black",38000,61.43
"Black",38000,61.44
"Black",38000,61.45
"Black",38000,61.46
"Black",38000,61.47
"Black",38000,61.48
"Black",38000,61.49
"Black",38000,61.5
"Black",38000,61.51
"Black",38000,61.52
"Black",38000,61.53
"Black",38000,61.54
"Black",38000,61.55
"Black",38000,61.56
"Black",38000,61.57
"Black",38000,61.58
"Black",38000,61.59
"Black",38000,61.6
"Black",38000,61.61
"Black",38000,61.62
"Black",38000,61.63
"Black",38000,61.64
"Black",38000,61.65
"Black",38000,61.66
"Black",38000,61.67
"Black",38000,61.68
"Black",38000,61.69
"Black",38000,61.7
"Black",38000,61.71
"Black",38000,61.72
"Black",38000,61.73
"Black",38000,61.74
"Black",38000,61.75
"Black",38000,61.76
"Black",38000,61.77
"Black",38000,61.78
"Black",38000,61.79
"Black",38000,61.8
"Black",38000,61.81
"Black",38000,61.82
"Black",38080,61.83
"Black",38100,61.84
"Black",38100,61.85
"Black",38200,61.86
"Black",38200,61.87
"Black",38300,61.88
"Black",38314.8950000003,61.89
"Black",38400,61.9
"Black",38400,61.91
"Black",38400,61.92
"Black",38400,61.93
"Black",38400,61.94
"Black",38400,61.95
"Black",38400,61.96
"Black",38500,61.97
"Black",38500,61.98
"Black",38500,61.99
"Black",38500,62
"Black",38600,62.01
"Black",38600,62.02
"Black",38669.185,62.03
"Black",38700,62.04
"Black",38795.975,62.05
"Black",38800,62.06
"Black",38900,62.07
"Black",38900,62.08
"Black",38900,62.09
"Black",39000,62.1
"Black",39000,62.11
"Black",39000,62.12
"Black",39000,62.13
"Black",39000,62.14
"Black",39000,62.15
"Black",39000,62.16
"Black",39000,62.17
"Black",39000,62.18
"Black",39000,62.19
"Black",39000,62.2
"Black",39000,62.21
"Black",39000,62.22
"Black",39000,62.23
"Black",39000,62.24
"Black",39000,62.25
"Black",39000,62.26
"Black",39000,62.27
"Black",39000,62.28
"Black",39000,62.29
"Black",39000,62.3
"Black",39000,62.31
"Black",39000,62.32
"Black",39000,62.33
"Black",39000,62.34
"Black",39000,62.35
"Black",39000,62.36
"Black",39000,62.37
"Black",39008.01,62.38
"Black",39100,62.39
"Black",39149.6000000001,62.4
"Black",39200,62.41
"Black",39200,62.42
"Black",39300,62.43
"Black",39367.0399999997,62.44
"Black",39400,62.45
"Black",39400,62.46
"Black",39500,62.47
"Black",39500,62.48
"Black",39500,62.49
"Black",39500,62.5
"Black",39600,62.51
"Black",39600,62.52
"Black",39600,62.53
"Black",39700,62.54
"Black",39800,62.55
"Black",39800,62.56
"Black",39900,62.57
"Black",39900,62.58
"Black",40000,62.59
"Black",40000,62.6
"Black",40000,62.61
"Black",40000,62.62
"Black",40000,62.63
"Black",40000,62.64
"Black",40000,62.65
"Black",40000,62.66
"Black",40000,62.67
"Black",40000,62.68
"Black",40000,62.69
"Black",40000,62.7
"Black",40000,62.71
"Black",40000,62.72
"Black",40000,62.73
"Black",40000,62.74
"Black",40000,62.75
"Black",40000,62.76
"Black",40000,62.77
"Black",40000,62.78
"Black",40000,62.79
"Black",40000,62.8
"Black",40000,62.81
"Black",40000,62.82
"Black",40000,62.83
"Black",40000,62.84
"Black",40000,62.85
"Black",40000,62.86
"Black",40000,62.87
"Black",40000,62.88
"Black",40000,62.89
"Black",40000,62.9
"Black",40000,62.91
"Black",40000,62.92
"Black",40000,62.93
"Black",40000,62.94
"Black",40000,62.95
"Black",40000,62.96
"Black",40000,62.97
"Black",40000,62.98
"Black",40000,62.99
"Black",40000,63
"Black",40000,63.01
"Black",40000,63.02
"Black",40000,63.03
"Black",40000,63.04
"Black",40000,63.05
"Black",40000,63.06
"Black",40000,63.07
"Black",40000,63.08
"Black",40000,63.09
"Black",40000,63.1
"Black",40000,63.11
"Black",40000,63.12
"Black",40000,63.13
"Black",40000,63.14
"Black",40000,63.15
"Black",40000,63.16
"Black",40000,63.17
"Black",40000,63.18
"Black",40000,63.19
"Black",40000,63.2
"Black",40000,63.21
"Black",40000,63.22
"Black",40000,63.23
"Black",40000,63.24
"Black",40000,63.25
"Black",40000,63.26
"Black",40000,63.27
"Black",40000,63.28
"Black",40000,63.29
"Black",40000,63.3
"Black",40000,63.31
"Black",40000,63.32
"Black",40000,63.33
"Black",40000,63.34
"Black",40000,63.35
"Black",40000,63.36
"Black",40000,63.37
"Black",40000,63.38
"Black",40000,63.39
"Black",40000,63.4
"Black",40000,63.41
"Black",40000,63.42
"Black",40000,63.43
"Black",40000,63.44
"Black",40000,63.45
"Black",40000,63.46
"Black",40000,63.47
"Black",40000,63.48
"Black",40000,63.49
"Black",40000,63.5
"Black",40000,63.51
"Black",40000,63.52
"Black",40000,63.53
"Black",40000,63.54
"Black",40000,63.55
"Black",40000,63.56
"Black",40000,63.57
"Black",40000,63.58
"Black",40000,63.59
"Black",40000,63.6
"Black",40000,63.61
"Black",40000,63.62
"Black",40000,63.63
"Black",40000,63.64
"Black",40000,63.65
"Black",40000,63.66
"Black",40000,63.67
"Black",40000,63.68
"Black",40000,63.69
"Black",40000,63.7
"Black",40000,63.71
"Black",40000,63.72
"Black",40000,63.73
"Black",40000,63.74
"Black",40000,63.75
"Black",40000,63.76
"Black",40000,63.77
"Black",40000,63.78
"Black",40000,63.79
"Black",40000,63.8
"Black",40000,63.81
"Black",40000,63.82
"Black",40000,63.83
"Black",40000,63.84
"Black",40000,63.85
"Black",40000,63.86
"Black",40000,63.87
"Black",40000,63.88
"Black",40000,63.89
"Black",40000,63.9
"Black",40000,63.91
"Black",40000,63.92
"Black",40000,63.93
"Black",40000,63.94
"Black",40000,63.95
"Black",40000,63.96
"Black",40000,63.97
"Black",40000,63.98
"Black",40000,63.99
"Black",40000,64
"Black",40000,64.01
"Black",40000,64.02
"Black",40000,64.03
"Black",40000,64.04
"Black",40000,64.05
"Black",40000,64.06
"Black",40000,64.07
"Black",40000,64.08
"Black",40000,64.09
"Black",40000,64.1
"Black",40000,64.11
"Black",40000,64.12
"Black",40000,64.13
"Black",40000,64.14
"Black",40000,64.15
"Black",40000,64.16
"Black",40000,64.17
"Black",40000,64.18
"Black",40000,64.19
"Black",40000,64.2
"Black",40000,64.21
"Black",40000,64.22
"Black",40000,64.23
"Black",40000,64.24
"Black",40000,64.25
"Black",40000,64.26
"Black",40000,64.27
"Black",40000,64.28
"Black",40000,64.29
"Black",40000,64.3
"Black",40000,64.31
"Black",40000,64.32
"Black",40000,64.33
"Black",40000,64.34
"Black",40000,64.35
"Black",40000,64.36
"Black",40000,64.37
"Black",40000,64.38
"Black",40000,64.39
"Black",40000,64.4
"Black",40000,64.41
"Black",40000,64.42
"Black",40000,64.43
"Black",40000,64.44
"Black",40000,64.45
"Black",40000,64.46
"Black",40000,64.47
"Black",40000,64.48
"Black",40000,64.49
"Black",40000,64.5
"Black",40000,64.51
"Black",40000,64.52
"Black",40000,64.53
"Black",40000,64.54
"Black",40000,64.55
"Black",40000,64.56
"Black",40000,64.57
"Black",40000,64.58
"Black",40000,64.59
"Black",40000,64.6
"Black",40000,64.61
"Black",40000,64.62
"Black",40000,64.63
"Black",40000,64.64
"Black",40000,64.65
"Black",40000,64.66
"Black",40000,64.67
"Black",40000,64.68
"Black",40000,64.69
"Black",40000,64.7
"Black",40000,64.71
"Black",40000,64.72
"Black",40000,64.73
"Black",40000,64.74
"Black",40000,64.75
"Black",40000,64.76
"Black",40000,64.77
"Black",40000,64.78
"Black",40000,64.79
"Black",40000,64.8
"Black",40000,64.81
"Black",40000,64.82
"Black",40000,64.83
"Black",40000,64.84
"Black",40000,64.85
"Black",40000,64.86
"Black",40000,64.87
"Black",40000,64.88
"Black",40000,64.89
"Black",40000,64.9
"Black",40000,64.91
"Black",40000,64.92
"Black",40000,64.93
"Black",40000,64.94
"Black",40000,64.95
"Black",40000,64.96
"Black",40000,64.97
"Black",40000,64.98
"Black",40000,64.99
"Black",40000,65
"Black",40000,65.01
"Black",40000,65.02
"Black",40000,65.03
"Black",40000,65.04
"Black",40000,65.05
"Black",40000,65.06
"Black",40000,65.07
"Black",40000,65.08
"Black",40000,65.09
"Black",40000,65.1
"Black",40000,65.11
"Black",40000,65.12
"Black",40000,65.13
"Black",40000,65.14
"Black",40000,65.15
"Black",40000,65.16
"Black",40000,65.17
"Black",40000,65.18
"Black",40000,65.19
"Black",40000,65.2
"Black",40000,65.21
"Black",40000,65.22
"Black",40000,65.23
"Black",40000,65.24
"Black",40000,65.25
"Black",40000,65.26
"Black",40000,65.27
"Black",40000,65.28
"Black",40000,65.29
"Black",40000,65.3
"Black",40000,65.31
"Black",40000,65.32
"Black",40000,65.33
"Black",40000,65.34
"Black",40000,65.35
"Black",40000,65.36
"Black",40000,65.37
"Black",40000,65.38
"Black",40000,65.39
"Black",40000,65.4
"Black",40000,65.41
"Black",40000,65.42
"Black",40000,65.43
"Black",40000,65.44
"Black",40000,65.45
"Black",40000,65.46
"Black",40000,65.47
"Black",40000,65.48
"Black",40000,65.49
"Black",40000,65.5
"Black",40000,65.51
"Black",40000,65.52
"Black",40000,65.53
"Black",40000,65.54
"Black",40000,65.55
"Black",40000,65.56
"Black",40000,65.57
"Black",40000,65.58
"Black",40000,65.59
"Black",40000,65.6
"Black",40000,65.61
"Black",40000,65.62
"Black",40020,65.63
"Black",40074.78,65.64
"Black",40100,65.65
"Black",40200,65.66
"Black",40200,65.67
"Black",40200,65.68
"Black",40300,65.69
"Black",40300,65.7
"Black",40400,65.71
"Black",40400,65.72
"Black",40400,65.73
"Black",40500,65.74
"Black",40500,65.75
"Black",40500,65.76
"Black",40500,65.77
"Black",40600,65.78
"Black",40600,65.79
"Black",40600,65.8
"Black",40600,65.81
"Black",40600,65.82
"Black",40700,65.83
"Black",40763.3999999998,65.84
"Black",40800,65.85
"Black",40800,65.86
"Black",40800,65.87
"Black",40900,65.88
"Black",40900,65.89
"Black",41000,65.9
"Black",41000,65.91
"Black",41000,65.92
"Black",41000,65.93
"Black",41000,65.94
"Black",41000,65.95
"Black",41000,65.96
"Black",41000,65.97
"Black",41000,65.98
"Black",41000,65.99
"Black",41000,66
"Black",41000,66.01
"Black",41000,66.02
"Black",41000,66.03
"Black",41000,66.04
"Black",41000,66.05
"Black",41000,66.06
"Black",41000,66.07
"Black",41000,66.08
"Black",41000,66.09
"Black",41000,66.1
"Black",41000,66.11
"Black",41000,66.12
"Black",41000,66.13
"Black",41004.53,66.14
"Black",41100,66.15
"Black",41100,66.16
"Black",41200,66.17
"Black",41200,66.18
"Black",41300,66.19
"Black",41369.4000000003,66.2
"Black",41400,66.21
"Black",41500,66.22
"Black",41500,66.23
"Black",41500,66.24
"Black",41600,66.25
"Black",41600,66.26
"Black",41600,66.27
"Black",41600,66.28
"Black",41600,66.29
"Black",41600,66.3
"Black",41600,66.31
"Black",41600,66.32
"Black",41700,66.33
"Black",41750,66.34
"Black",41800,66.35
"Black",41800,66.36
"Black",41900,66.37
"Black",41900,66.38
"Black",42000,66.39
"Black",42000,66.4
"Black",42000,66.41
"Black",42000,66.42
"Black",42000,66.43
"Black",42000,66.44
"Black",42000,66.45
"Black",42000,66.46
"Black",42000,66.47
"Black",42000,66.48
"Black",42000,66.49
"Black",42000,66.5
"Black",42000,66.51
"Black",42000,66.52
"Black",42000,66.53
"Black",42000,66.54
"Black",42000,66.55
"Black",42000,66.56
"Black",42000,66.57
"Black",42000,66.58
"Black",42000,66.59
"Black",42000,66.6
"Black",42000,66.61
"Black",42000,66.62
"Black",42000,66.63
"Black",42000,66.64
"Black",42000,66.65
"Black",42000,66.66
"Black",42000,66.67
"Black",42000,66.68
"Black",42000,66.69
"Black",42000,66.7
"Black",42000,66.71
"Black",42000,66.72
"Black",42000,66.73
"Black",42000,66.74
"Black",42000,66.75
"Black",42000,66.76
"Black",42000,66.77
"Black",42000,66.78
"Black",42000,66.79
"Black",42000,66.8
"Black",42000,66.81
"Black",42000,66.82
"Black",42000,66.83
"Black",42000,66.84
"Black",42000,66.85
"Black",42000,66.86
"Black",42000,66.87
"Black",42000,66.88
"Black",42000,66.89
"Black",42000,66.9
"Black",42000,66.91
"Black",42000,66.92
"Black",42000,66.93
"Black",42000,66.94
"Black",42000,66.95
"Black",42000,66.96
"Black",42000,66.97
"Black",42000,66.98
"Black",42000,66.99
"Black",42000,67
"Black",42000,67.01
"Black",42000,67.02
"Black",42000,67.03
"Black",42000,67.04
"Black",42000,67.05
"Black",42000,67.06
"Black",42100,67.07
"Black",42100,67.08
"Black",42100,67.09
"Black",42200,67.1
"Black",42300,67.11
"Black",42400,67.12
"Black",42400,67.13
"Black",42500,67.14
"Black",42600,67.15
"Black",42600,67.16
"Black",42644.215,67.17
"Black",42700,67.18
"Black",42755.025,67.19
"Black",42800,67.2
"Black",42900,67.21
"Black",42900,67.22
"Black",43000,67.23
"Black",43000,67.24
"Black",43000,67.25
"Black",43000,67.26
"Black",43000,67.27
"Black",43000,67.28
"Black",43000,67.29
"Black",43000,67.3
"Black",43000,67.31
"Black",43000,67.32
"Black",43000,67.33
"Black",43000,67.34
"Black",43000,67.35
"Black",43000,67.36
"Black",43000,67.37
"Black",43000,67.38
"Black",43000,67.39
"Black",43000,67.4
"Black",43000,67.41
"Black",43000,67.42
"Black",43000,67.43
"Black",43000,67.44
"Black",43000,67.45
"Black",43000,67.46
"Black",43000,67.47
"Black",43000,67.48
"Black",43000,67.49
"Black",43000,67.5
"Black",43000,67.51
"Black",43000,67.52
"Black",43000,67.53
"Black",43000,67.54
"Black",43100,67.55
"Black",43200,67.56
"Black",43200,67.57
"Black",43200,67.58
"Black",43200,67.59
"Black",43200,67.6
"Black",43243.5950000001,67.61
"Black",43300,67.62
"Black",43300.77,67.63
"Black",43400,67.64
"Black",43400,67.65
"Black",43500,67.66
"Black",43500,67.67
"Black",43507.36,67.68
"Black",43600,67.69
"Black",43641.5000000001,67.7
"Black",43700,67.71
"Black",43700,67.72
"Black",43700,67.73
"Black",43800,67.74
"Black",43800,67.75
"Black",43800,67.76
"Black",43900,67.77
"Black",44000,67.78
"Black",44000,67.79
"Black",44000,67.8
"Black",44000,67.81
"Black",44000,67.82
"Black",44000,67.83
"Black",44000,67.84
"Black",44000,67.85
"Black",44000,67.86
"Black",44000,67.87
"Black",44000,67.88
"Black",44000,67.89
"Black",44000,67.9
"Black",44000,67.91
"Black",44000,67.92
"Black",44000,67.93
"Black",44000,67.94
"Black",44000,67.95
"Black",44000,67.96
"Black",44000,67.97
"Black",44000,67.98
"Black",44000,67.99
"Black",44000,68
"Black",44000,68.01
"Black",44000,68.02
"Black",44000,68.03
"Black",44000,68.04
"Black",44065.95,68.05
"Black",44131.8499999998,68.06
"Black",44200,68.07
"Black",44200,68.08
"Black",44279.3299999996,68.09
"Black",44399.5000000003,68.1
"Black",44400,68.11
"Black",44453.9199999999,68.12
"Black",44500,68.13
"Black",44500,68.14
"Black",44513.8499999999,68.15
"Black",44600,68.16
"Black",44600,68.17
"Black",44700,68.18
"Black",44800,68.19
"Black",44900,68.2
"Black",45000,68.21
"Black",45000,68.22
"Black",45000,68.23
"Black",45000,68.24
"Black",45000,68.25
"Black",45000,68.26
"Black",45000,68.27
"Black",45000,68.28
"Black",45000,68.29
"Black",45000,68.3
"Black",45000,68.31
"Black",45000,68.32
"Black",45000,68.33
"Black",45000,68.34
"Black",45000,68.35
"Black",45000,68.36
"Black",45000,68.37
"Black",45000,68.38
"Black",45000,68.39
"Black",45000,68.4
"Black",45000,68.41
"Black",45000,68.42
"Black",45000,68.43
"Black",45000,68.44
"Black",45000,68.45
"Black",45000,68.46
"Black",45000,68.47
"Black",45000,68.48
"Black",45000,68.49
"Black",45000,68.5
"Black",45000,68.51
"Black",45000,68.52
"Black",45000,68.53
"Black",45000,68.54
"Black",45000,68.55
"Black",45000,68.56
"Black",45000,68.57
"Black",45000,68.58
"Black",45000,68.59
"Black",45000,68.6
"Black",45000,68.61
