"class_f","income","income_q"
"Working-Class",40000,41.47
"Working-Class",40000,41.48
"Working-Class",40000,41.49
"Working-Class",40000,41.5
"Working-Class",40000,41.51
"Working-Class",40000,41.52
"Working-Class",40000,41.53
"Working-Class",40000,41.54
"Working-Class",40000,41.55
"Working-Class",40000,41.56
"Working-Class",40000,41.57
"Working-Class",40000,41.58
"Working-Class",40000,41.59
"Working-Class",40000,41.6
"Working-Class",40000,41.61
"Working-Class",40000,41.62
"Working-Class",40000,41.63
"Working-Class",40000,41.64
"Working-Class",40000,41.65
"Working-Class",40000,41.66
"Working-Class",40000,41.67
"Working-Class",40000,41.68
"Working-Class",40000,41.69
"Working-Class",40000,41.7
"Working-Class",40000,41.71
"Working-Class",40000,41.72
"Working-Class",40000,41.73
"Working-Class",40000,41.74
"Working-Class",40000,41.75
"Working-Class",40000,41.76
"Working-Class",40000,41.77
"Working-Class",40000,41.78
"Working-Class",40000,41.79
"Working-Class",40000,41.8
"Working-Class",40000,41.81
"Working-Class",40000,41.82
"Working-Class",40000,41.83
"Working-Class",40000,41.84
"Working-Class",40000,41.85
"Working-Class",40000,41.86
"Working-Class",40000,41.87
"Working-Class",40000,41.88
"Working-Class",40000,41.89
"Working-Class",40000,41.9
"Working-Class",40000,41.91
"Working-Class",40000,41.92
"Working-Class",40000,41.93
"Working-Class",40000,41.94
"Working-Class",40000,41.95
"Working-Class",40000,41.96
"Working-Class",40000,41.97
"Working-Class",40000,41.98
"Working-Class",40000,41.99
"Working-Class",40000,42
"Working-Class",40000,42.01
"Working-Class",40000,42.02
"Working-Class",40000,42.03
"Working-Class",40000,42.04
"Working-Class",40000,42.05
"Working-Class",40000,42.06
"Working-Class",40000,42.07
"Working-Class",40000,42.08
"Working-Class",40000,42.09
"Working-Class",40000,42.1
"Working-Class",40000,42.11
"Working-Class",40000,42.12
"Working-Class",40000,42.13
"Working-Class",40000,42.14
"Working-Class",40000,42.15
"Working-Class",40000,42.16
"Working-Class",40000,42.17
"Working-Class",40000,42.18
"Working-Class",40000,42.19
"Working-Class",40000,42.2
"Working-Class",40000,42.21
"Working-Class",40000,42.22
"Working-Class",40000,42.23
"Working-Class",40000,42.24
"Working-Class",40000,42.25
"Working-Class",40000,42.26
"Working-Class",40000,42.27
"Working-Class",40000,42.28
"Working-Class",40000,42.29
"Working-Class",40000,42.3
"Working-Class",40000,42.31
"Working-Class",40000,42.32
"Working-Class",40000,42.33
"Working-Class",40000,42.34
"Working-Class",40000,42.35
"Working-Class",40000,42.36
"Working-Class",40000,42.37
"Working-Class",40000,42.38
"Working-Class",40000,42.39
"Working-Class",40000,42.4
"Working-Class",40000,42.41
"Working-Class",40000,42.42
"Working-Class",40000,42.43
"Working-Class",40000,42.44
"Working-Class",40000,42.45
"Working-Class",40000,42.46
"Working-Class",40000,42.47
"Working-Class",40000,42.48
"Working-Class",40000,42.49
"Working-Class",40000,42.5
"Working-Class",40000,42.51
"Working-Class",40000,42.52
"Working-Class",40000,42.53
"Working-Class",40000,42.54
"Working-Class",40000,42.55
"Working-Class",40000,42.56
"Working-Class",40000,42.57
"Working-Class",40000,42.58
"Working-Class",40000,42.59
"Working-Class",40000,42.6
"Working-Class",40000,42.61
"Working-Class",40000,42.62
"Working-Class",40000,42.63
"Working-Class",40000,42.64
"Working-Class",40000,42.65
"Working-Class",40000,42.66
"Working-Class",40000,42.67
"Working-Class",40000,42.68
"Working-Class",40000,42.69
"Working-Class",40000,42.7
"Working-Class",40000,42.71
"Working-Class",40000,42.72
"Working-Class",40000,42.73
"Working-Class",40000,42.74
"Working-Class",40000,42.75
"Working-Class",40000,42.76
"Working-Class",40000,42.77
"Working-Class",40000,42.78
"Working-Class",40000,42.79
"Working-Class",40000,42.8
"Working-Class",40000,42.81
"Working-Class",40000,42.82
"Working-Class",40000,42.83
"Working-Class",40000,42.84
"Working-Class",40000,42.85
"Working-Class",40000,42.86
"Working-Class",40000,42.87
"Working-Class",40000,42.88
"Working-Class",40000,42.89
"Working-Class",40000,42.9
"Working-Class",40000,42.91
"Working-Class",40000,42.92
"Working-Class",40000,42.93
"Working-Class",40000,42.94
"Working-Class",40000,42.95
"Working-Class",40000,42.96
"Working-Class",40000,42.97
"Working-Class",40000,42.98
"Working-Class",40000,42.99
"Working-Class",40000,43
"Working-Class",40000,43.01
"Working-Class",40000,43.02
"Working-Class",40000,43.03
"Working-Class",40000,43.04
"Working-Class",40000,43.05
"Working-Class",40000,43.06
"Working-Class",40000,43.07
"Working-Class",40000,43.08
"Working-Class",40000,43.09
"Working-Class",40000,43.1
"Working-Class",40000,43.11
"Working-Class",40000,43.12
"Working-Class",40000,43.13
"Working-Class",40000,43.14
"Working-Class",40000,43.15
"Working-Class",40000,43.16
"Working-Class",40000,43.17
"Working-Class",40000,43.18
"Working-Class",40000,43.19
"Working-Class",40000,43.2
"Working-Class",40000,43.21
"Working-Class",40000,43.22
"Working-Class",40000,43.23
"Working-Class",40000,43.24
"Working-Class",40000,43.25
"Working-Class",40000,43.26
"Working-Class",40000,43.27
"Working-Class",40000,43.28
"Working-Class",40000,43.29
"Working-Class",40000,43.3
"Working-Class",40000,43.31
"Working-Class",40000,43.32
"Working-Class",40000,43.33
"Working-Class",40000,43.34
"Working-Class",40000,43.35
"Working-Class",40000,43.36
"Working-Class",40000,43.37
"Working-Class",40000,43.38
"Working-Class",40000,43.39
"Working-Class",40000,43.4
"Working-Class",40000,43.41
"Working-Class",40000,43.42
"Working-Class",40000,43.43
"Working-Class",40000,43.44
"Working-Class",40000,43.45
"Working-Class",40000,43.46
"Working-Class",40000,43.47
"Working-Class",40000,43.48
"Working-Class",40000,43.49
"Working-Class",40000,43.5
"Working-Class",40000,43.51
"Working-Class",40000,43.52
"Working-Class",40000,43.53
"Working-Class",40000,43.54
"Working-Class",40000,43.55
"Working-Class",40000,43.56
"Working-Class",40000,43.57
"Working-Class",40000,43.58
"Working-Class",40000,43.59
"Working-Class",40000,43.6
"Working-Class",40000,43.61
"Working-Class",40000,43.62
"Working-Class",40000,43.63
"Working-Class",40000,43.64
"Working-Class",40000,43.65
"Working-Class",40000,43.66
"Working-Class",40000,43.67
"Working-Class",40000,43.68
"Working-Class",40000,43.69
"Working-Class",40000,43.7
"Working-Class",40000,43.71
"Working-Class",40000,43.72
"Working-Class",40000,43.73
"Working-Class",40000,43.74
"Working-Class",40000,43.75
"Working-Class",40000,43.76
"Working-Class",40000,43.77
"Working-Class",40000,43.78
"Working-Class",40000,43.79
"Working-Class",40000,43.8
"Working-Class",40000,43.81
"Working-Class",40000,43.82
"Working-Class",40000,43.83
"Working-Class",40000,43.84
"Working-Class",40000,43.85
"Working-Class",40000,43.86
"Working-Class",40000,43.87
"Working-Class",40000,43.88
"Working-Class",40000,43.89
"Working-Class",40000,43.9
"Working-Class",40000,43.91
"Working-Class",40000,43.92
"Working-Class",40000,43.93
"Working-Class",40000,43.94
"Working-Class",40000,43.95
"Working-Class",40000,43.96
"Working-Class",40000,43.97
"Working-Class",40000,43.98
"Working-Class",40000,43.99
"Working-Class",40000,44
"Working-Class",40000,44.01
"Working-Class",40000,44.02
"Working-Class",40000,44.03
"Working-Class",40000,44.04
"Working-Class",40000,44.05
"Working-Class",40000,44.06
"Working-Class",40000,44.07
"Working-Class",40000,44.08
"Working-Class",40000,44.09
"Working-Class",40000,44.1
"Working-Class",40000,44.11
"Working-Class",40000,44.12
"Working-Class",40000,44.13
"Working-Class",40000,44.14
"Working-Class",40000,44.15
"Working-Class",40010,44.16
"Working-Class",40030,44.17
"Working-Class",40083.5320000001,44.18
"Working-Class",40100,44.19
"Working-Class",40100,44.2
"Working-Class",40124.927,44.21
"Working-Class",40200,44.22
"Working-Class",40200,44.23
"Working-Class",40200,44.24
"Working-Class",40300,44.25
"Working-Class",40300,44.26
"Working-Class",40300,44.27
"Working-Class",40400,44.28
"Working-Class",40400,44.29
"Working-Class",40430,44.3
"Working-Class",40500,44.31
"Working-Class",40500,44.32
"Working-Class",40500,44.33
"Working-Class",40500,44.34
"Working-Class",40556.3450000001,44.35
"Working-Class",40600,44.36
"Working-Class",40600,44.37
"Working-Class",40600,44.38
"Working-Class",40700,44.39
"Working-Class",40700,44.4
"Working-Class",40800,44.41
"Working-Class",40800,44.42
"Working-Class",40800,44.43
"Working-Class",40900,44.44
"Working-Class",40900,44.45
"Working-Class",41000,44.46
"Working-Class",41000,44.47
"Working-Class",41000,44.48
"Working-Class",41000,44.49
"Working-Class",41000,44.5
"Working-Class",41000,44.51
"Working-Class",41000,44.52
"Working-Class",41000,44.53
"Working-Class",41000,44.54
"Working-Class",41000,44.55
"Working-Class",41000,44.56
"Working-Class",41000,44.57
"Working-Class",41000,44.58
"Working-Class",41000,44.59
"Working-Class",41000,44.6
"Working-Class",41000,44.61
"Working-Class",41000,44.62
"Working-Class",41000,44.63
"Working-Class",41000,44.64
"Working-Class",41000,44.65
"Working-Class",41000,44.66
"Working-Class",41000,44.67
"Working-Class",41000,44.68
"Working-Class",41000,44.69
"Working-Class",41000,44.7
"Working-Class",41000,44.71
"Working-Class",41000,44.72
"Working-Class",41000,44.73
"Working-Class",41000,44.74
"Working-Class",41000,44.75
"Working-Class",41000,44.76
"Working-Class",41000,44.77
"Working-Class",41000,44.78
"Working-Class",41010,44.79
"Working-Class",41100,44.8
"Working-Class",41100,44.81
"Working-Class",41200,44.82
"Working-Class",41200,44.83
"Working-Class",41200,44.84
"Working-Class",41240,44.85
"Working-Class",41300,44.86
"Working-Class",41340,44.87
"Working-Class",41400,44.88
"Working-Class",41500,44.89
"Working-Class",41500,44.9
"Working-Class",41500,44.91
"Working-Class",41500,44.92
"Working-Class",41600,44.93
"Working-Class",41600,44.94
"Working-Class",41600,44.95
"Working-Class",41600,44.96
"Working-Class",41600,44.97
"Working-Class",41600,44.98
"Working-Class",41600,44.99
"Working-Class",41600,45
"Working-Class",41600,45.01
"Working-Class",41600,45.02
"Working-Class",41600,45.03
"Working-Class",41640,45.04
"Working-Class",41700,45.05
"Working-Class",41700,45.06
"Working-Class",41800,45.07
"Working-Class",41800,45.08
"Working-Class",41800,45.09
"Working-Class",41900,45.1
"Working-Class",41979.0280000004,45.11
"Working-Class",42000,45.12
"Working-Class",42000,45.13
"Working-Class",42000,45.14
"Working-Class",42000,45.15
"Working-Class",42000,45.16
"Working-Class",42000,45.17
"Working-Class",42000,45.18
"Working-Class",42000,45.19
"Working-Class",42000,45.2
"Working-Class",42000,45.21
"Working-Class",42000,45.22
"Working-Class",42000,45.23
"Working-Class",42000,45.24
"Working-Class",42000,45.25
"Working-Class",42000,45.26
"Working-Class",42000,45.27
"Working-Class",42000,45.28
"Working-Class",42000,45.29
"Working-Class",42000,45.3
"Working-Class",42000,45.31
"Working-Class",42000,45.32
"Working-Class",42000,45.33
"Working-Class",42000,45.34
"Working-Class",42000,45.35
"Working-Class",42000,45.36
"Working-Class",42000,45.37
"Working-Class",42000,45.38
"Working-Class",42000,45.39
"Working-Class",42000,45.4
"Working-Class",42000,45.41
"Working-Class",42000,45.42
"Working-Class",42000,45.43
"Working-Class",42000,45.44
"Working-Class",42000,45.45
"Working-Class",42000,45.46
"Working-Class",42000,45.47
"Working-Class",42000,45.48
"Working-Class",42000,45.49
"Working-Class",42000,45.5
"Working-Class",42000,45.51
"Working-Class",42000,45.52
"Working-Class",42000,45.53
"Working-Class",42000,45.54
"Working-Class",42000,45.55
"Working-Class",42000,45.56
"Working-Class",42000,45.57
"Working-Class",42000,45.58
"Working-Class",42000,45.59
"Working-Class",42000,45.6
"Working-Class",42000,45.61
"Working-Class",42000,45.62
"Working-Class",42000,45.63
"Working-Class",42000,45.64
"Working-Class",42000,45.65
"Working-Class",42000,45.66
"Working-Class",42000,45.67
"Working-Class",42000,45.68
"Working-Class",42000,45.69
"Working-Class",42000,45.7
"Working-Class",42000,45.71
"Working-Class",42000,45.72
"Working-Class",42000,45.73
"Working-Class",42000,45.74
"Working-Class",42000,45.75
"Working-Class",42000,45.76
"Working-Class",42000,45.77
"Working-Class",42000,45.78
"Working-Class",42000,45.79
"Working-Class",42000,45.8
"Working-Class",42000,45.81
"Working-Class",42000,45.82
"Working-Class",42000,45.83
"Working-Class",42000,45.84
"Working-Class",42000,45.85
"Working-Class",42000,45.86
"Working-Class",42000,45.87
"Working-Class",42000,45.88
"Working-Class",42000,45.89
"Working-Class",42000,45.9
"Working-Class",42000,45.91
"Working-Class",42000,45.92
"Working-Class",42000,45.93
"Working-Class",42000,45.94
"Working-Class",42000,45.95
"Working-Class",42000,45.96
"Working-Class",42000,45.97
"Working-Class",42000,45.98
"Working-Class",42000,45.99
"Working-Class",42000,46
"Working-Class",42000,46.01
"Working-Class",42000,46.02
"Working-Class",42000,46.03
"Working-Class",42010,46.04
"Working-Class",42100,46.05
"Working-Class",42100,46.06
"Working-Class",42110,46.07
"Working-Class",42200,46.08
"Working-Class",42200,46.09
"Working-Class",42280,46.1
"Working-Class",42300,46.11
"Working-Class",42400,46.12
"Working-Class",42400,46.13
"Working-Class",42400,46.14
"Working-Class",42500,46.15
"Working-Class",42500,46.16
"Working-Class",42500,46.17
"Working-Class",42500,46.18
"Working-Class",42500,46.19
"Working-Class",42600,46.2
"Working-Class",42600,46.21
"Working-Class",42636.7139999999,46.22
"Working-Class",42700,46.23
"Working-Class",42700,46.24
"Working-Class",42800,46.25
"Working-Class",42800,46.26
"Working-Class",42900,46.27
"Working-Class",42900,46.28
"Working-Class",43000,46.29
"Working-Class",43000,46.3
"Working-Class",43000,46.31
"Working-Class",43000,46.32
"Working-Class",43000,46.33
"Working-Class",43000,46.34
"Working-Class",43000,46.35
"Working-Class",43000,46.36
"Working-Class",43000,46.37
"Working-Class",43000,46.38
"Working-Class",43000,46.39
"Working-Class",43000,46.4
"Working-Class",43000,46.41
"Working-Class",43000,46.42
"Working-Class",43000,46.43
"Working-Class",43000,46.44
"Working-Class",43000,46.45
"Working-Class",43000,46.46
"Working-Class",43000,46.47
"Working-Class",43000,46.48
"Working-Class",43000,46.49
"Working-Class",43000,46.5
"Working-Class",43000,46.51
"Working-Class",43000,46.52
"Working-Class",43000,46.53
"Working-Class",43000,46.54
"Working-Class",43000,46.55
"Working-Class",43000,46.56
"Working-Class",43000,46.57
"Working-Class",43000,46.58
"Working-Class",43000,46.59
"Working-Class",43000,46.6
"Working-Class",43000,46.61
"Working-Class",43000,46.62
"Working-Class",43000,46.63
"Working-Class",43000,46.64
"Working-Class",43000,46.65
"Working-Class",43000,46.66
"Working-Class",43000,46.67
"Working-Class",43000,46.68
"Working-Class",43000,46.69
"Working-Class",43000,46.7
"Working-Class",43000,46.71
"Working-Class",43000,46.72
"Working-Class",43000,46.73
"Working-Class",43020,46.74
"Working-Class",43100,46.75
"Working-Class",43100,46.76
"Working-Class",43200,46.77
"Working-Class",43200,46.78
"Working-Class",43200,46.79
"Working-Class",43200,46.8
"Working-Class",43300,46.81
"Working-Class",43300,46.82
"Working-Class",43377.2840000002,46.83
"Working-Class",43400,46.84
"Working-Class",43400,46.85
"Working-Class",43500,46.86
"Working-Class",43500,46.87
"Working-Class",43500,46.88
"Working-Class",43500,46.89
"Working-Class",43600,46.9
"Working-Class",43600,46.91
"Working-Class",43600,46.92
"Working-Class",43700,46.93
"Working-Class",43700,46.94
"Working-Class",43700,46.95
"Working-Class",43700,46.96
"Working-Class",43800,46.97
"Working-Class",43800,46.98
"Working-Class",43800,46.99
"Working-Class",43900,47
"Working-Class",44000,47.01
"Working-Class",44000,47.02
"Working-Class",44000,47.03
"Working-Class",44000,47.04
"Working-Class",44000,47.05
"Working-Class",44000,47.06
"Working-Class",44000,47.07
"Working-Class",44000,47.08
"Working-Class",44000,47.09
"Working-Class",44000,47.1
"Working-Class",44000,47.11
"Working-Class",44000,47.12
"Working-Class",44000,47.13
"Working-Class",44000,47.14
"Working-Class",44000,47.15
"Working-Class",44000,47.16
"Working-Class",44000,47.17
"Working-Class",44000,47.18
"Working-Class",44000,47.19
"Working-Class",44000,47.2
"Working-Class",44000,47.21
"Working-Class",44000,47.22
"Working-Class",44000,47.23
"Working-Class",44000,47.24
"Working-Class",44000,47.25
"Working-Class",44000,47.26
"Working-Class",44000,47.27
"Working-Class",44000,47.28
"Working-Class",44000,47.29
"Working-Class",44000,47.3
"Working-Class",44000,47.31
"Working-Class",44000,47.32
"Working-Class",44000,47.33
"Working-Class",44000,47.34
"Working-Class",44000,47.35
"Working-Class",44000,47.36
"Working-Class",44000,47.37
"Working-Class",44000,47.38
"Working-Class",44100,47.39
"Working-Class",44100,47.4
"Working-Class",44200,47.41
"Working-Class",44200,47.42
"Working-Class",44200,47.43
"Working-Class",44300,47.44
"Working-Class",44300,47.45
"Working-Class",44400,47.46
"Working-Class",44400,47.47
"Working-Class",44400,47.48
"Working-Class",44500,47.49
"Working-Class",44500,47.5
"Working-Class",44500,47.51
"Working-Class",44520,47.52
"Working-Class",44600,47.53
"Working-Class",44600,47.54
"Working-Class",44700,47.55
"Working-Class",44700,47.56
"Working-Class",44800,47.57
"Working-Class",44800,47.58
